179.75,3.125,181.25,9.375
175.0,3.25,176.25,6.75
176.25,6.75,176.625,4.375
176.625,4.375,177.375,6.25
177.375,6.25,176.75,12.5
177.5,12.5,178.125,10.0
178.125,10.0,178.75,12.5
179.6875,12.5,179.0625,6.25
179.0625,6.25,181.25,11.25
177.625,2.5,178.125,2.875
178.125,2.875,178.625,2.5
150.0,29.25,154.5,32.5
154.5,32.5,156.5,31.25
156.5,31.25,160.0,31.25
160.0,31.25,158.75,28.25
158.75,28.25,160.0,25.0
165.0,25.0,166.25,28.25
166.25,28.25,165.0,31.25
165.0,31.25,169.0,31.25
169.0,31.25,175.0,43.75
150.0,31.5,155.0,38.5
155.0,38.5,156.5,33.75
156.5,33.75,159.5,37.5
159.5,37.5,157.0,50.0
160.0,50.0,162.5,45.0
162.5,45.0,165.0,50.0
168.75,50.0,166.25,37.5
166.25,37.5,175.0,47.5
160.5,30.0,162.5,30.75
162.5,30.75,164.5,30.0
162.5,14.625,164.75,16.25
164.75,16.25,165.75,15.625
165.75,15.625,167.5,15.625
167.5,15.625,166.875,14.125
166.875,14.125,167.5,12.5
170.0,12.5,170.625,14.125
170.625,14.125,170.0,15.625
170.0,15.625,172.0,15.625
172.0,15.625,175.0,21.875
162.5,15.75,165.0,19.25
165.0,19.25,165.75,16.875
165.75,16.875,167.25,18.75
167.25,18.75,166.0,25.0
167.5,25.0,168.75,22.5
168.75,22.5,170.0,25.0
171.875,25.0,170.625,18.75
170.625,18.75,175.0,23.75
167.75,15.0,168.75,15.375
168.75,15.375,169.75,15.0
168.75,2.125,169.875,3.75
169.875,3.75,170.375,3.125
170.375,3.125,171.25,3.125
171.25,3.125,170.9375,1.625
170.9375,1.625,171.25,0.0
172.5,0.0,172.8125,1.625
172.8125,1.625,172.5,3.125
172.5,3.125,173.5,3.125
173.5,3.125,175.0,9.375
168.75,3.25,170.0,6.75
170.0,6.75,170.375,4.375
170.375,4.375,171.125,6.25
171.125,6.25,170.5,12.5
171.25,12.5,171.875,10.0
171.875,10.0,172.5,12.5
173.4375,12.5,172.8125,6.25
172.8125,6.25,175.0,11.25
171.375,2.5,171.875,2.875
171.875,2.875,172.375,2.5
162.5,2.125,163.625,3.75
163.625,3.75,164.125,3.125
164.125,3.125,165.0,3.125
165.0,3.125,164.6875,1.625
164.6875,1.625,165.0,0.0
166.25,0.0,166.5625,1.625
166.5625,1.625,166.25,3.125
166.25,3.125,167.25,3.125
167.25,3.125,168.75,9.375
162.5,3.25,163.75,6.75
163.75,6.75,164.125,4.375
164.125,4.375,164.875,6.25
164.875,6.25,164.25,12.5
165.0,12.5,165.625,10.0
165.625,10.0,166.25,12.5
167.1875,12.5,166.5625,6.25
166.5625,6.25,168.75,11.25
165.125,2.5,165.625,2.875
165.625,2.875,166.125,2.5
150.0,14.625,152.25,16.25
152.25,16.25,153.25,15.625
153.25,15.625,155.0,15.625
155.0,15.625,154.375,14.125
154.375,14.125,155.0,12.5
157.5,12.5,158.125,14.125
158.125,14.125,157.5,15.625
157.5,15.625,159.5,15.625
159.5,15.625,162.5,21.875
150.0,15.75,152.5,19.25
152.5,19.25,153.25,16.875
153.25,16.875,154.75,18.75
154.75,18.75,153.5,25.0
155.0,25.0,156.25,22.5
156.25,22.5,157.5,25.0
159.375,25.0,158.125,18.75
158.125,18.75,162.5,23.75
155.25,15.0,156.25,15.375
156.25,15.375,157.25,15.0
156.25,2.125,157.375,3.75
157.375,3.75,157.875,3.125
157.875,3.125,158.75,3.125
158.75,3.125,158.4375,1.625
158.4375,1.625,158.75,0.0
160.0,0.0,160.3125,1.625
160.3125,1.625,160.0,3.125
160.0,3.125,161.0,3.125
161.0,3.125,162.5,9.375
156.25,3.25,157.5,6.75
157.5,6.75,157.875,4.375
157.875,4.375,158.625,6.25
158.625,6.25,158.0,12.5
158.75,12.5,159.375,10.0
159.375,10.0,160.0,12.5
160.9375,12.5,160.3125,6.25
160.3125,6.25,162.5,11.25
158.875,2.5,159.375,2.875
159.375,2.875,159.875,2.5
150.0,2.125,151.125,3.75
151.125,3.75,151.625,3.125
151.625,3.125,152.5,3.125
152.5,3.125,152.1875,1.625
152.1875,1.625,152.5,0.0
153.75,0.0,154.0625,1.625
154.0625,1.625,153.75,3.125
153.75,3.125,154.75,3.125
154.75,3.125,156.25,9.375
150.0,3.25,151.25,6.75
151.25,6.75,151.625,4.375
151.625,4.375,152.375,6.25
152.375,6.25,151.75,12.5
152.5,12.5,153.125,10.0
153.125,10.0,153.75,12.5
154.6875,12.5,154.0625,6.25
154.0625,6.25,156.25,11.25
152.625,2.5,153.125,2.875
153.125,2.875,153.625,2.5
100.0,58.5,109.0,65.0
109.0,65.0,113.0,62.5
113.0,62.5,120.0,62.5
120.0,62.5,117.5,56.5
117.5,56.5,120.0,50.0
130.0,50.0,132.5,56.5
132.5,56.5,130.0,62.5
130.0,62.5,138.0,62.5
138.0,62.5,150.0,87.5
100.0,63.0,110.0,77.0
110.0,77.0,113.0,67.5
113.0,67.5,119.0,75.0
119.0,75.0,114.0,100.0
120.0,100.0,125.0,90.0
125.0,90.0,130.0,100.0
137.5,100.0,132.5,75.0
132.5,75.0,150.0,95.0
121.0,60.0,125.0,61.5
125.0,61.5,129.0,60.0
125.0,29.25,129.5,32.5
129.5,32.5,131.5,31.25
131.5,31.25,135.0,31.25
135.0,31.25,133.75,28.25
133.75,28.25,135.0,25.0
140.0,25.0,141.25,28.25
141.25,28.25,140.0,31.25
140.0,31.25,144.0,31.25
144.0,31.25,150.0,43.75
125.0,31.5,130.0,38.5
130.0,38.5,131.5,33.75
131.5,33.75,134.5,37.5
134.5,37.5,132.0,50.0
135.0,50.0,137.5,45.0
137.5,45.0,140.0,50.0
143.75,50.0,141.25,37.5
141.25,37.5,150.0,47.5
135.5,30.0,137.5,30.75
137.5,30.75,139.5,30.0
137.5,14.625,139.75,16.25
139.75,16.25,140.75,15.625
140.75,15.625,142.5,15.625
142.5,15.625,141.875,14.125
141.875,14.125,142.5,12.5
145.0,12.5,145.625,14.125
145.625,14.125,145.0,15.625
145.0,15.625,147.0,15.625
147.0,15.625,150.0,21.875
137.5,15.75,140.0,19.25
140.0,19.25,140.75,16.875
140.75,16.875,142.25,18.75
142.25,18.75,141.0,25.0
142.5,25.0,143.75,22.5
143.75,22.5,145.0,25.0
146.875,25.0,145.625,18.75
145.625,18.75,150.0,23.75
142.75,15.0,143.75,15.375
143.75,15.375,144.75,15.0
143.75,2.125,144.875,3.75
144.875,3.75,145.375,3.125
145.375,3.125,146.25,3.125
146.25,3.125,145.9375,1.625
145.9375,1.625,146.25,0.0
147.5,0.0,147.8125,1.625
147.8125,1.625,147.5,3.125
147.5,3.125,148.5,3.125
148.5,3.125,150.0,9.375
143.75,3.25,145.0,6.75
145.0,6.75,145.375,4.375
145.375,4.375,146.125,6.25
146.125,6.25,145.5,12.5
146.25,12.5,146.875,10.0
146.875,10.0,147.5,12.5
148.4375,12.5,147.8125,6.25
147.8125,6.25,150.0,11.25
146.375,2.5,146.875,2.875
146.875,2.875,147.375,2.5
137.5,2.125,138.625,3.75
138.625,3.75,139.125,3.125
139.125,3.125,140.0,3.125
140.0,3.125,139.6875,1.625
139.6875,1.625,140.0,0.0
141.25,0.0,141.5625,1.625
141.5625,1.625,141.25,3.125
141.25,3.125,142.25,3.125
142.25,3.125,143.75,9.375
137.5,3.25,138.75,6.75
138.75,6.75,139.125,4.375
139.125,4.375,139.875,6.25
139.875,6.25,139.25,12.5
140.0,12.5,140.625,10.0
140.625,10.0,141.25,12.5
142.1875,12.5,141.5625,6.25
141.5625,6.25,143.75,11.25
140.125,2.5,140.625,2.875
140.625,2.875,141.125,2.5
125.0,14.625,127.25,16.25
127.25,16.25,128.25,15.625
128.25,15.625,130.0,15.625
130.0,15.625,129.375,14.125
129.375,14.125,130.0,12.5
132.5,12.5,133.125,14.125
133.125,14.125,132.5,15.625
132.5,15.625,134.5,15.625
134.5,15.625,137.5,21.875
125.0,15.75,127.5,19.25
127.5,19.25,128.25,16.875
128.25,16.875,129.75,18.75
129.75,18.75,128.5,25.0
130.0,25.0,131.25,22.5
131.25,22.5,132.5,25.0
134.375,25.0,133.125,18.75
133.125,18.75,137.5,23.75
130.25,15.0,131.25,15.375
131.25,15.375,132.25,15.0
131.25,2.125,132.375,3.75
132.375,3.75,132.875,3.125
132.875,3.125,133.75,3.125
133.75,3.125,133.4375,1.625
133.4375,1.625,133.75,0.0
135.0,0.0,135.3125,1.625
135.3125,1.625,135.0,3.125
135.0,3.125,136.0,3.125
136.0,3.125,137.5,9.375
131.25,3.25,132.5,6.75
132.5,6.75,132.875,4.375
132.875,4.375,133.625,6.25
133.625,6.25,133.0,12.5
133.75,12.5,134.375,10.0
134.375,10.0,135.0,12.5
135.9375,12.5,135.3125,6.25
135.3125,6.25,137.5,11.25
133.875,2.5,134.375,2.875
134.375,2.875,134.875,2.5
125.0,2.125,126.125,3.75
126.125,3.75,126.625,3.125
126.625,3.125,127.5,3.125
127.5,3.125,127.1875,1.625
127.1875,1.625,127.5,0.0
128.75,0.0,129.0625,1.625
129.0625,1.625,128.75,3.125
128.75,3.125,129.75,3.125
129.75,3.125,131.25,9.375
125.0,3.25,126.25,6.75
126.25,6.75,126.625,4.375
126.625,4.375,127.375,6.25
127.375,6.25,126.75,12.5
127.5,12.5,128.125,10.0
128.125,10.0,128.75,12.5
129.6875,12.5,129.0625,6.25
129.0625,6.25,131.25,11.25
127.625,2.5,128.125,2.875
128.125,2.875,128.625,2.5
100.0,29.25,104.5,32.5
104.5,32.5,106.5,31.25
106.5,31.25,110.0,31.25
110.0,31.25,108.75,28.25
108.75,28.25,110.0,25.0
115.0,25.0,116.25,28.25
116.25,28.25,115.0,31.25
115.0,31.25,119.0,31.25
119.0,31.25,125.0,43.75
100.0,31.5,105.0,38.5
105.0,38.5,106.5,33.75
106.5,33.75,109.5,37.5
109.5,37.5,107.0,50.0
110.0,50.0,112.5,45.0
112.5,45.0,115.0,50.0
118.75,50.0,116.25,37.5
116.25,37.5,125.0,47.5
110.5,30.0,112.5,30.75
112.5,30.75,114.5,30.0
112.5,14.625,114.75,16.25
114.75,16.25,115.75,15.625
115.75,15.625,117.5,15.625
117.5,15.625,116.875,14.125
116.875,14.125,117.5,12.5
120.0,12.5,120.625,14.125
120.625,14.125,120.0,15.625
120.0,15.625,122.0,15.625
122.0,15.625,125.0,21.875
112.5,15.75,115.0,19.25
115.0,19.25,115.75,16.875
115.75,16.875,117.25,18.75
117.25,18.75,116.0,25.0
117.5,25.0,118.75,22.5
118.75,22.5,120.0,25.0
121.875,25.0,120.625,18.75
120.625,18.75,125.0,23.75
117.75,15.0,118.75,15.375
118.75,15.375,119.75,15.0
118.75,2.125,119.875,3.75
119.875,3.75,120.375,3.125
120.375,3.125,121.25,3.125
121.25,3.125,120.9375,1.625
120.9375,1.625,121.25,0.0
122.5,0.0,122.8125,1.625
122.8125,1.625,122.5,3.125
122.5,3.125,123.5,3.125
123.5,3.125,125.0,9.375
118.75,3.25,120.0,6.75
120.0,6.75,120.375,4.375
120.375,4.375,121.125,6.25
121.125,6.25,120.5,12.5
121.25,12.5,121.875,10.0
121.875,10.0,122.5,12.5
123.4375,12.5,122.8125,6.25
122.8125,6.25,125.0,11.25
121.375,2.5,121.875,2.875
121.875,2.875,122.375,2.5
112.5,2.125,113.625,3.75
113.625,3.75,114.125,3.125
114.125,3.125,115.0,3.125
115.0,3.125,114.6875,1.625
114.6875,1.625,115.0,0.0
116.25,0.0,116.5625,1.625
116.5625,1.625,116.25,3.125
116.25,3.125,117.25,3.125
117.25,3.125,118.75,9.375
112.5,3.25,113.75,6.75
113.75,6.75,114.125,4.375
114.125,4.375,114.875,6.25
114.875,6.25,114.25,12.5
115.0,12.5,115.625,10.0
115.625,10.0,116.25,12.5
117.1875,12.5,116.5625,6.25
116.5625,6.25,118.75,11.25
115.125,2.5,115.625,2.875
115.625,2.875,116.125,2.5
100.0,14.625,102.25,16.25
102.25,16.25,103.25,15.625
103.25,15.625,105.0,15.625
105.0,15.625,104.375,14.125
104.375,14.125,105.0,12.5
107.5,12.5,108.125,14.125
108.125,14.125,107.5,15.625
107.5,15.625,109.5,15.625
109.5,15.625,112.5,21.875
100.0,15.75,102.5,19.25
102.5,19.25,103.25,16.875
103.25,16.875,104.75,18.75
104.75,18.75,103.5,25.0
105.0,25.0,106.25,22.5
106.25,22.5,107.5,25.0
109.375,25.0,108.125,18.75
108.125,18.75,112.5,23.75
105.25,15.0,106.25,15.375
106.25,15.375,107.25,15.0
106.25,2.125,107.375,3.75
107.375,3.75,107.875,3.125
107.875,3.125,108.75,3.125
108.75,3.125,108.4375,1.625
108.4375,1.625,108.75,0.0
110.0,0.0,110.3125,1.625
110.3125,1.625,110.0,3.125
110.0,3.125,111.0,3.125
111.0,3.125,112.5,9.375
106.25,3.25,107.5,6.75
107.5,6.75,107.875,4.375
107.875,4.375,108.625,6.25
108.625,6.25,108.0,12.5
108.75,12.5,109.375,10.0
109.375,10.0,110.0,12.5
110.9375,12.5,110.3125,6.25
110.3125,6.25,112.5,11.25
108.875,2.5,109.375,2.875
109.375,2.875,109.875,2.5
100.0,2.125,101.125,3.75
101.125,3.75,101.625,3.125
101.625,3.125,102.5,3.125
102.5,3.125,102.1875,1.625
102.1875,1.625,102.5,0.0
103.75,0.0,104.0625,1.625
104.0625,1.625,103.75,3.125
103.75,3.125,104.75,3.125
104.75,3.125,106.25,9.375
100.0,3.25,101.25,6.75
101.25,6.75,101.625,4.375
101.625,4.375,102.375,6.25
102.375,6.25,101.75,12.5
102.5,12.5,103.125,10.0
103.125,10.0,103.75,12.5
104.6875,12.5,104.0625,6.25
104.0625,6.25,106.25,11.25
102.625,2.5,103.125,2.875
103.125,2.875,103.625,2.5
50.0,158.5,59.0,165.0
59.0,165.0,63.0,162.5
63.0,162.5,70.0,162.5
70.0,162.5,67.5,156.5
67.5,156.5,70.0,150.0
80.0,150.0,82.5,156.5
82.5,156.5,80.0,162.5
80.0,162.5,88.0,162.5
88.0,162.5,100.0,187.5
50.0,163.0,60.0,177.0
60.0,177.0,63.0,167.5
63.0,167.5,69.0,175.0
69.0,175.0,64.0,200.0
70.0,200.0,75.0,190.0
75.0,190.0,80.0,200.0
87.5,200.0,82.5,175.0
82.5,175.0,100.0,195.0
71.0,160.0,75.0,161.5
75.0,161.5,79.0,160.0
25.0,179.25,29.5,182.5
29.5,182.5,31.5,181.25
31.5,181.25,35.0,181.25
35.0,181.25,33.75,178.25
33.75,178.25,35.0,175.0
40.0,175.0,41.25,178.25
41.25,178.25,40.0,181.25
40.0,181.25,44.0,181.25
44.0,181.25,50.0,193.75
25.0,181.5,30.0,188.5
30.0,188.5,31.5,183.75
31.5,183.75,34.5,187.5
34.5,187.5,32.0,200.0
35.0,200.0,37.5,195.0
37.5,195.0,40.0,200.0
43.75,200.0,41.25,187.5
41.25,187.5,50.0,197.5
35.5,180.0,37.5,180.75
37.5,180.75,39.5,180.0
12.5,189.625,14.75,191.25
14.75,191.25,15.75,190.625
15.75,190.625,17.5,190.625
17.5,190.625,16.875,189.125
16.875,189.125,17.5,187.5
20.0,187.5,20.625,189.125
20.625,189.125,20.0,190.625
20.0,190.625,22.0,190.625
22.0,190.625,25.0,196.875
12.5,190.75,15.0,194.25
15.0,194.25,15.75,191.875
15.75,191.875,17.25,193.75
17.25,193.75,16.0,200.0
17.5,200.0,18.75,197.5
18.75,197.5,20.0,200.0
21.875,200.0,20.625,193.75
20.625,193.75,25.0,198.75
17.75,190.0,18.75,190.375
18.75,190.375,19.75,190.0
0.0,194.8125,2.25,195.625
2.25,195.625,3.25,195.3125
3.25,195.3125,5.0,195.3125
5.0,195.3125,4.375,194.5625
4.375,194.5625,5.0,193.75
7.5,193.75,8.125,194.5625
8.125,194.5625,7.5,195.3125
7.5,195.3125,9.5,195.3125
9.5,195.3125,12.5,198.4375
0.0,195.375,2.5,197.125
2.5,197.125,3.25,195.9375
3.25,195.9375,4.75,196.875
4.75,196.875,3.5000000000000004,200.0
5.0,200.0,6.25,198.75
6.25,198.75,7.5,200.0
9.375,200.0,8.125,196.875
8.125,196.875,12.5,199.375
5.25,195.0,6.25,195.1875
6.25,195.1875,7.249999999999999,195.0
0.0,188.5625,2.25,189.375
2.25,189.375,3.25,189.0625
3.25,189.0625,5.0,189.0625
5.0,189.0625,4.375,188.3125
4.375,188.3125,5.0,187.5
7.5,187.5,8.125,188.3125
8.125,188.3125,7.5,189.0625
7.5,189.0625,9.5,189.0625
9.5,189.0625,12.5,192.1875
0.0,189.125,2.5,190.875
2.5,190.875,3.25,189.6875
3.25,189.6875,4.75,190.625
4.75,190.625,3.5000000000000004,193.75
5.0,193.75,6.25,192.5
6.25,192.5,7.5,193.75
9.375,193.75,8.125,190.625
8.125,190.625,12.5,193.125
5.25,188.75,6.25,188.9375
6.25,188.9375,7.249999999999999,188.75
12.5,177.125,14.75,178.75
14.75,178.75,15.75,178.125
15.75,178.125,17.5,178.125
17.5,178.125,16.875,176.625
16.875,176.625,17.5,175.0
20.0,175.0,20.625,176.625
20.625,176.625,20.0,178.125
20.0,178.125,22.0,178.125
22.0,178.125,25.0,184.375
12.5,178.25,15.0,181.75
15.0,181.75,15.75,179.375
15.75,179.375,17.25,181.25
17.25,181.25,16.0,187.5
17.5,187.5,18.75,185.0
18.75,185.0,20.0,187.5
21.875,187.5,20.625,181.25
20.625,181.25,25.0,186.25
17.75,177.5,18.75,177.875
18.75,177.875,19.75,177.5
0.0,182.3125,2.25,183.125
2.25,183.125,3.25,182.8125
3.25,182.8125,5.0,182.8125
5.0,182.8125,4.375,182.0625
4.375,182.0625,5.0,181.25
7.5,181.25,8.125,182.0625
8.125,182.0625,7.5,182.8125
7.5,182.8125,9.5,182.8125
9.5,182.8125,12.5,185.9375
0.0,182.875,2.5,184.625
2.5,184.625,3.25,183.4375
3.25,183.4375,4.75,184.375
4.75,184.375,3.5000000000000004,187.5
5.0,187.5,6.25,186.25
6.25,186.25,7.5,187.5
9.375,187.5,8.125,184.375
8.125,184.375,12.5,186.875
5.25,182.5,6.25,182.6875
6.25,182.6875,7.249999999999999,182.5
0.0,176.0625,2.25,176.875
2.25,176.875,3.25,176.5625
3.25,176.5625,5.0,176.5625
5.0,176.5625,4.375,175.8125
4.375,175.8125,5.0,175.0
7.5,175.0,8.125,175.8125
8.125,175.8125,7.5,176.5625
7.5,176.5625,9.5,176.5625
9.5,176.5625,12.5,179.6875
0.0,176.625,2.5,178.375
2.5,178.375,3.25,177.1875
3.25,177.1875,4.75,178.125
4.75,178.125,3.5000000000000004,181.25
5.0,181.25,6.25,180.0
6.25,180.0,7.5,181.25
9.375,181.25,8.125,178.125
8.125,178.125,12.5,180.625
5.25,176.25,6.25,176.4375
6.25,176.4375,7.249999999999999,176.25
25.0,154.25,29.5,157.5
29.5,157.5,31.5,156.25
31.5,156.25,35.0,156.25
35.0,156.25,33.75,153.25
33.75,153.25,35.0,150.0
40.0,150.0,41.25,153.25
41.25,153.25,40.0,156.25
40.0,156.25,44.0,156.25
44.0,156.25,50.0,168.75
25.0,156.5,30.0,163.5
30.0,163.5,31.5,158.75
31.5,158.75,34.5,162.5
34.5,162.5,32.0,175.0
35.0,175.0,37.5,170.0
37.5,170.0,40.0,175.0
43.75,175.0,41.25,162.5
41.25,162.5,50.0,172.5
35.5,155.0,37.5,155.75
37.5,155.75,39.5,155.0
12.5,164.625,14.75,166.25
14.75,166.25,15.75,165.625
15.75,165.625,17.5,165.625
17.5,165.625,16.875,164.125
16.875,164.125,17.5,162.5
20.0,162.5,20.625,164.125
20.625,164.125,20.0,165.625
20.0,165.625,22.0,165.625
22.0,165.625,25.0,171.875
12.5,165.75,15.0,169.25
15.0,169.25,15.75,166.875
15.75,166.875,17.25,168.75
17.25,168.75,16.0,175.0
17.5,175.0,18.75,172.5
18.75,172.5,20.0,175.0
21.875,175.0,20.625,168.75
20.625,168.75,25.0,173.75
17.75,165.0,18.75,165.375
18.75,165.375,19.75,165.0
0.0,169.8125,2.25,170.625
2.25,170.625,3.25,170.3125
3.25,170.3125,5.0,170.3125
5.0,170.3125,4.375,169.5625
4.375,169.5625,5.0,168.75
7.5,168.75,8.125,169.5625
8.125,169.5625,7.5,170.3125
7.5,170.3125,9.5,170.3125
9.5,170.3125,12.5,173.4375
0.0,170.375,2.5,172.125
2.5,172.125,3.25,170.9375
3.25,170.9375,4.75,171.875
4.75,171.875,3.5000000000000004,175.0
5.0,175.0,6.25,173.75
6.25,173.75,7.5,175.0
9.375,175.0,8.125,171.875
8.125,171.875,12.5,174.375
5.25,170.0,6.25,170.1875
6.25,170.1875,7.249999999999999,170.0
0.0,163.5625,2.25,164.375
2.25,164.375,3.25,164.0625
3.25,164.0625,5.0,164.0625
5.0,164.0625,4.375,163.3125
4.375,163.3125,5.0,162.5
7.5,162.5,8.125,163.3125
8.125,163.3125,7.5,164.0625
7.5,164.0625,9.5,164.0625
9.5,164.0625,12.5,167.1875
0.0,164.125,2.5,165.875
2.5,165.875,3.25,164.6875
3.25,164.6875,4.75,165.625
4.75,165.625,3.5000000000000004,168.75
5.0,168.75,6.25,167.5
6.25,167.5,7.5,168.75
9.375,168.75,8.125,165.625
8.125,165.625,12.5,168.125
5.25,163.75,6.25,163.9375
6.25,163.9375,7.249999999999999,163.75
12.5,152.125,14.75,153.75
14.75,153.75,15.75,153.125
15.75,153.125,17.5,153.125
17.5,153.125,16.875,151.625
16.875,151.625,17.5,150.0
20.0,150.0,20.625,151.625
20.625,151.625,20.0,153.125
20.0,153.125,22.0,153.125
22.0,153.125,25.0,159.375
12.5,153.25,15.0,156.75
15.0,156.75,15.75,154.375
15.75,154.375,17.25,156.25
17.25,156.25,16.0,162.5
17.5,162.5,18.75,160.0
18.75,160.0,20.0,162.5
21.875,162.5,20.625,156.25
20.625,156.25,25.0,161.25
17.75,152.5,18.75,152.875
18.75,152.875,19.75,152.5
0.0,157.3125,2.25,158.125
2.25,158.125,3.25,157.8125
3.25,157.8125,5.0,157.8125
5.0,157.8125,4.375,157.0625
4.375,157.0625,5.0,156.25
7.5,156.25,8.125,157.0625
8.125,157.0625,7.5,157.8125
7.5,157.8125,9.5,157.8125
9.5,157.8125,12.5,160.9375
0.0,157.875,2.5,159.625
2.5,159.625,3.25,158.4375
3.25,158.4375,4.75,159.375
4.75,159.375,3.5000000000000004,162.5
5.0,162.5,6.25,161.25
6.25,161.25,7.5,162.5
9.375,162.5,8.125,159.375
8.125,159.375,12.5,161.875
5.25,157.5,6.25,157.6875
6.25,157.6875,7.249999999999999,157.5
0.0,151.0625,2.25,151.875
